日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称
2025-05-30,000852,中证1000,CSI 1000,688266,泽璟制药,"Suzhou Zelgen Biopharmaceuticals Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688268,华特气体,"Guangdong Huate Gas Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688270,臻镭科技,"Great Microwave Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688279,峰岹科技,"Fortior Technology（Shenzhen）Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688289,圣湘生物,Sansure Biotech Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688298,东方生物,"Zhejiang Orient Gene Biotech Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688300,联瑞新材,NOVORAY CORPORATION,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688315,诺禾致源,"Novogene Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688318,财富趋势,"Shenzhen Fortune Trend Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688321,微芯生物,"Shenzhen Chipscreen Biosciences Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688322,奥比中光,Orbbec Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688326,经纬恒润,"Beijing Jingwei Hirain Technologies Co., Inc.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688327,云从科技,"Cloudwalk Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688332,中科蓝讯,"Shenzhen Bluetrum Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688333,铂力特,"Xi'an Bright Laser Technologies Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688336,三生国健,"Sunshine Guojian Pharmaceutical (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688337,普源精电,"RIGOL TECHNOLOGIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688343,云天励飞,"Shenzhen Intellifusion Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688347,华虹公司,HUA HONG SEMICONDUCTOR LIMITED,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688348,昱能科技,"Yuneng Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688351,微电生理,"Shanghai MicroPort EP Medtech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688352,颀中科技,"Hefei Chipmore Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688362,甬矽电子,"Forehope Electronic (Ningbo) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688366,昊海生科,"Shanghai Haohai Biological Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688372,伟测科技,"Shanghai V-Test Semiconductor Tech. Co., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688380,中微半导,"Shenzhen China Micro Semicon Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688383,新益昌,"Shenzhen Xinyichang Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688388,嘉元科技,"Guangdong Jia Yuan Technology Shares Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688389,普门科技,"Shenzhen Lifotronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688392,骄成超声,"SBT Ultrasonic Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688400,凌云光,"LUSTER LightTech Co., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688403,汇成股份,"Union Semiconductor (Hefei) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688408,中信博,"Arctech Solar Holding Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688409,富创精密,"Shenyang Fortune Precision Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688432,有研硅,"GRINM Semiconductor Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688433,华曙高科,"Farsoon Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688439,振华风光,"Guizhou Zhenhua Fengguang Semiconductor Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688443,智翔金泰,"Chongqing Genrix Biopharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688484,南芯科技,"Southchip Semiconductor Technology (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688498,源杰科技,"Yuanjie Semiconductor Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688502,茂莱光学,MLOPTIC Corp.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688503,聚和材料,"Changzhou Fusion New Material Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688515,裕太微,"Motorcomm Electronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688522,纳睿雷达,"Naruida Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688523,航天环宇,"Hunan Aerospace Huanyu Communication Technology Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688526,科前生物,"Wuhan Keqian Biology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688531,日联科技,"WuxiUnicompTechnologyCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688548,广钢气体,"Guangzhou Guanggang Gases & Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688549,中巨芯,"Grandit Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688556,高测股份,"Qingdao Gaoce Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688559,海目星,"Hymson Laser Technology Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688568,中科星图,"Geovis Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688575,亚辉龙,"Shenzhen YHLO Biotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688582,芯动联科,Anhui XDLK Microsystem Corporation Limited,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688586,江航装备,"Hefei Jianghang Aircraft Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688596,正帆科技,"Shanghai Gentech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688598,金博股份,"KBC Corporation,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688608,恒玄科技,"Bestechnic (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688612,威迈斯,"Shenzhen VMAX New Energy(Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688629,华丰科技,"Sichuan Huafeng Technology Co., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688630,芯碁微装,"Circuit Fabology Microelectronics Equipment Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688631,莱斯信息,"NANJING LES INFORMATION TECHNOLOGY CO., LTD",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688639,华恒生物,"Anhui Huaheng Biotechnology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688658,悦康药业,"Youcare Pharmaceutical Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688676,金盘科技,"HAINAN JINPAN SMART TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688686,奥普特,"OPT Machine Vision Tech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688690,纳微科技,"SUZHOU NANOMICRO TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688696,极米科技,"Chengdu XGimi Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688700,东威科技,"Kunshan Dongwei Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688702,盛科通信,"Suzhou Centec Communications Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688707,振华新材,Guizhou Zhenhua E-chem Inc.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688739,成大生物,"Liaoning Chengda BiotechnologyCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688766,普冉股份,"Puya Semiconductor (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688776,国光电气,"Guoguang Electric Co., Ltd.Chengdu",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688779,五矿新能,"Minmetals New Energy Materials(Hunan) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688789,宏华数科,Hangzhou Honghua Digital Technology Stock Company LTD.,上海证券交易所,Shanghai Stock Exchange
2025-05-30,000852,中证1000,CSI 1000,688798,艾为电子,"Shanghai Awinic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
